Symbol,Date,Close
COH,23-Apr-14,57.1
COH,24-Apr-14,57.72
COH,28-Apr-14,57.6
COH,29-Apr-14,57.17
COH,30-Apr-14,58.69
COH,1/05/2014,58.19
COH,2/05/2014,58.5
COH,5/05/2014,59.1
COH,6/05/2014,59.38
COH,7/05/2014,58.76
COH,8/05/2014,59.04
COH,9/05/2014,59.12
COH,12/05/2014,59.1
COH,13-May-14,59.6
COH,14-May-14,59.3
COH,15-May-14,59.3
COH,16-May-14,59.05
COH,19-May-14,59
COH,20-May-14,59
COH,21-May-14,58.63
COH,22-May-14,60
COH,23-May-14,59.2
COH,26-May-14,59.77
COH,27-May-14,59.46
COH,28-May-14,60.07
COH,29-May-14,60.08
COH,30-May-14,59.87
COH,2/06/2014,61.5
COH,3/06/2014,60
COH,4/06/2014,59.59
COH,5/06/2014,59.01
COH,6/06/2014,59.62
COH,10/06/2014,59.43
COH,11/06/2014,59.26
COH,12/06/2014,59.9
COH,13-Jun-14,59.63
COH,16-Jun-14,60.13
COH,17-Jun-14,61.2
COH,18-Jun-14,60.76
COH,19-Jun-14,61.38
COH,20-Jun-14,60.6
COH,23-Jun-14,60.84
COH,24-Jun-14,60.39
COH,25-Jun-14,60.86
COH,26-Jun-14,62.45
COH,27-Jun-14,62.8
COH,30-Jun-14,61.7
COH,1/07/2014,61.5
COH,2/07/2014,62.05
COH,3/07/2014,61.82
COH,4/07/2014,62.06
COH,7/07/2014,61.76
COH,8/07/2014,63.01
COH,9/07/2014,62.08
COH,10/07/2014,62.1
COH,11/07/2014,62.42
COH,14-Jul-14,62.81
COH,15-Jul-14,62.6
COH,16-Jul-14,62.27
COH,17-Jul-14,62.12
COH,18-Jul-14,62.7
COH,21-Jul-14,63.79
COH,22-Jul-14,63.9
COH,23-Jul-14,63.96
COH,24-Jul-14,63.54
COH,25-Jul-14,63.82
COH,28-Jul-14,63.96
COH,29-Jul-14,62.84
COH,30-Jul-14,63.33
COH,31-Jul-14,63.65
COH,1/08/2014,63.65
COH,4/08/2014,62.54
COH,5/08/2014,69
COH,6/08/2014,70.82
COH,7/08/2014,68
COH,8/08/2014,67.88
COH,11/08/2014,67.85
COH,12/08/2014,68.34
COH,13-Aug-14,68.25
COH,14-Aug-14,68.4
COH,15-Aug-14,67.97
COH,18-Aug-14,68.59
COH,19-Aug-14,69.42
COH,20-Aug-14,69.98
COH,21-Aug-14,69.85
COH,22-Aug-14,70.01
COH,25-Aug-14,70.77
COH,26-Aug-14,70.55
COH,27-Aug-14,71.99
COH,28-Aug-14,72.16
COH,29-Aug-14,72.55
COH,1/09/2014,72.57
COH,2/09/2014,72.91
COH,3/09/2014,72.78
COH,4/09/2014,71
COH,5/09/2014,69.9
COH,8/09/2014,68.95
COH,9/09/2014,69.01
COH,10/09/2014,68.2
